timestamps,tp9,af7,af8,tp10,right aux
1693369054.818527,941.6483764648438,804.2490844726562,795.3846435546875,970.2564086914062,865.4945068359375
1693369054.8345168,941.6483764648438,804.2490844726562,795.3846435546875,970.2564086914062,865.4945068359375
1693369054.8495085,941.6483764648438,804.2490844726562,795.3846435546875,970.2564086914062,865.4945068359375
1693369054.8674986,844.945068359375,796.996337890625,785.3113403320312,847.3626098632812,758.3150024414062
1693369054.8814902,713.99267578125,795.7875366210938,788.937744140625,647.912109375,677.3259887695312
1693369054.8984811,801.4285888671875,799.8168334960938,796.1904907226562,816.7399291992188,870.7326049804688
1693369054.9134715,801.4285888671875,799.8168334960938,796.1904907226562,816.7399291992188,870.7326049804688
1693369054.930464,680.1465454101562,794.981689453125,795.7875366210938,642.2710571289062,627.7655639648438
1693369054.9444535,899.7435913085938,799.4139404296875,799.4139404296875,931.97802734375,1039.157470703125
1693369054.9604454,738.1685180664062,800.2197875976562,799.4139404296875,726.4835205078125,816.7399291992188
1693369054.9754367,695.054931640625,802.2344360351562,796.1904907226562,660.4029541015625,606.4102783203125
1693369054.9914277,695.054931640625,802.2344360351562,796.1904907226562,660.4029541015625,606.4102783203125
1693369055.0074198,695.054931640625,802.2344360351562,796.1904907226562,660.4029541015625,606.4102783203125
1693369055.0234096,695.054931640625,802.2344360351562,796.1904907226562,660.4029541015625,606.4102783203125
1693369055.0394,843.3333129882812,798.6080322265625,799.8168334960938,850.1831665039062,843.7362670898438
1693369055.055391,843.3333129882812,798.6080322265625,799.8168334960938,850.1831665039062,843.7362670898438
1693369055.0723815,677.3259887695312,803.040283203125,805.8607788085938,643.8828125,638.2417602539062
1693369055.0873725,875.970703125,803.040283203125,805.4578857421875,903.7728881835938,805.8607788085938
1693369055.1033638,875.970703125,803.040283203125,805.4578857421875,903.7728881835938,805.8607788085938
1693369055.1193562,651.94140625,796.1904907226562,799.4139404296875,630.1831665039062,615.6776733398438
1693369055.135346,651.94140625,796.1904907226562,799.4139404296875,630.1831665039062,615.6776733398438
1693369055.1503372,651.94140625,796.1904907226562,799.4139404296875,630.1831665039062,615.6776733398438
1693369055.1663275,651.94140625,796.1904907226562,799.4139404296875,630.1831665039062,615.6776733398438
1693369055.182318,651.94140625,796.1904907226562,799.4139404296875,630.1831665039062,615.6776733398438
1693369055.19931,850.5860595703125,799.010986328125,796.5933837890625,898.1318969726562,943.2600708007812
1693369055.2153,917.069580078125,794.981689453125,790.952392578125,946.886474609375,1018.2051391601562
1693369055.2292967,823.99267578125,801.8314819335938,805.054931640625,872.3442993164062,838.09521484375
1693369055.246282,859.4505615234375,799.010986328125,803.8461303710938,900.5494384765625,962.6007080078125
1693369055.2612734,647.106201171875,794.1758422851562,801.8314819335938,620.5128173828125,647.106201171875
1693369055.2762644,647.106201171875,794.1758422851562,801.8314819335938,620.5128173828125,647.106201171875
1693369055.2922564,647.106201171875,794.1758422851562,801.8314819335938,620.5128173828125,647.106201171875
1693369055.3082466,807.87548828125,792.5640869140625,810.6959838867188,904.1758422851562,911.4285888671875
1693369055.3237703,807.87548828125,792.5640869140625,810.6959838867188,904.1758422851562,911.4285888671875
1693369055.3407614,917.069580078125,797.3992919921875,809.89013671875,1002.087890625,1039.5604248046875
1693369055.3557515,862.6740112304688,803.4432373046875,816.7399291992188,880.0,860.2564086914062
1693369055.3707438,862.6740112304688,803.4432373046875,816.7399291992188,880.0,860.2564086914062
1693369055.3867345,862.6740112304688,803.4432373046875,816.7399291992188,880.0,860.2564086914062
1693369055.4027252,784.1025390625,794.5787353515625,817.94873046875,721.6483764648438,692.6373901367188
1693369055.418716,737.3626098632812,799.8168334960938,811.5018310546875,660.4029541015625,682.5640869140625
1693369055.4357069,697.4725341796875,800.2197875976562,816.7399291992188,658.7911987304688,688.2051391601562
1693369055.4506972,953.7362670898438,803.8461303710938,816.7399291992188,978.7179565429688,943.6630249023438
1693369055.4656885,953.7362670898438,803.8461303710938,816.7399291992188,978.7179565429688,943.6630249023438
1693369055.4816792,953.7362670898438,803.8461303710938,816.7399291992188,978.7179565429688,943.6630249023438
1693369055.497671,953.7362670898438,803.8461303710938,816.7399291992188,978.7179565429688,943.6630249023438
1693369055.513661,950.10986328125,806.6666870117188,819.96337890625,982.7472534179688,854.2124633789062
1693369055.5286536,888.4615478515625,810.6959838867188,809.89013671875,828.02197265625,667.6557006835938
1693369055.5436444,815.93408203125,810.6959838867188,807.4725341796875,659.1941528320312,803.8461303710938
1693369055.5596347,790.952392578125,814.3223266601562,802.6373901367188,677.7289428710938,658.7911987304688
1693369055.5756254,790.952392578125,814.3223266601562,802.6373901367188,677.7289428710938,658.7911987304688
1693369055.591617,937.2161254882812,811.098876953125,803.8461303710938,893.6996459960938,729.7069702148438
1693369055.6076074,994.8351440429688,813.91943359375,794.5787353515625,1014.1758422851562,975.091552734375
1693369055.6245985,761.5384521484375,806.6666870117188,786.923095703125,735.7509155273438,677.7289428710938
1693369055.6385896,719.6337280273438,815.5311279296875,774.8351440429688,753.4798583984375,670.879150390625
1693369055.65458,719.6337280273438,815.5311279296875,774.8351440429688,753.4798583984375,670.879150390625
1693369055.670571,719.6337280273438,815.5311279296875,774.8351440429688,753.4798583984375,670.879150390625
1693369055.6865642,639.8534545898438,810.6959838867188,757.5091552734375,703.5164794921875,788.937744140625
1693369055.7025547,639.8534545898438,810.6959838867188,757.5091552734375,703.5164794921875,788.937744140625
1693369055.7185447,880.8058471679688,816.7399291992188,757.5091552734375,1000.0732421875,930.7692260742188
1693369055.733535,880.8058471679688,816.7399291992188,757.5091552734375,1000.0732421875,930.7692260742188
1693369055.7495277,880.8058471679688,816.7399291992188,757.5091552734375,1000.0732421875,930.7692260742188
1693369055.765517,880.8058471679688,816.7399291992188,757.5091552734375,1000.0732421875,930.7692260742188
1693369055.7815077,880.8058471679688,816.7399291992188,757.5091552734375,1000.0732421875,930.7692260742188
1693369055.7985,721.2454223632812,811.90478515625,763.5531005859375,728.901123046875,736.5567626953125
1693369055.81349,721.2454223632812,811.90478515625,763.5531005859375,728.901123046875,736.5567626953125
1693369055.8304808,700.6959838867188,799.4139404296875,763.9560546875,738.5714111328125,803.4432373046875
1693369055.8464725,700.6959838867188,799.4139404296875,763.9560546875,738.5714111328125,803.4432373046875
1693369055.8635314,700.6959838867188,799.4139404296875,763.9560546875,738.5714111328125,803.4432373046875
1693369055.876454,825.2014770507812,817.5457763671875,766.3735961914062,895.7142944335938,1021.025634765625
1693369055.8924444,876.3735961914062,816.3369750976562,755.4945068359375,927.5457763671875,900.952392578125
1693369055.9094365,876.3735961914062,816.3369750976562,755.4945068359375,927.5457763671875,900.952392578125
1693369055.9234269,576.996337890625,809.89013671875,684.981689453125,570.1465454101562,628.5714111328125
1693369055.9384189,576.996337890625,809.89013671875,684.981689453125,570.1465454101562,628.5714111328125
1693369055.95541,547.1795043945312,816.3369750976562,679.3406372070312,526.6300659179688,684.1758422851562
1693369055.9704006,774.4322509765625,807.069580078125,680.952392578125,788.5347900390625,821.97802734375
1693369055.986394,774.4322509765625,807.069580078125,680.952392578125,788.5347900390625,821.97802734375
1693369056.0023847,1000.879150390625,805.4578857421875,757.106201171875,1015.3846435546875,859.8534545898438
1693369056.0173755,1000.879150390625,805.4578857421875,757.106201171875,1015.3846435546875,859.8534545898438
1693369056.0333652,1000.879150390625,805.4578857421875,757.106201171875,1015.3846435546875,859.8534545898438
1693369056.0493555,1000.879150390625,805.4578857421875,757.106201171875,1015.3846435546875,859.8534545898438
1693369056.064346,1000.879150390625,805.4578857421875,757.106201171875,1015.3846435546875,859.8534545898438
1693369056.0803378,751.062255859375,803.4432373046875,803.8461303710938,712.7838745117188,713.5897216796875
1693369056.095329,751.062255859375,803.4432373046875,803.8461303710938,712.7838745117188,713.5897216796875
1693369056.1113195,860.2564086914062,809.084228515625,815.1282348632812,857.8388061523438,872.3442993164062
1693369056.12731,860.2564086914062,809.084228515625,815.1282348632812,857.8388061523438,872.3442993164062
1693369056.1443017,769.1941528320312,803.8461303710938,807.87548828125,727.6923217773438,739.3773193359375
1693369056.1592925,922.3076782226562,805.8607788085938,821.5750732421875,950.5128173828125,865.4945068359375
1693369056.1752832,783.6996459960938,807.069580078125,818.7545776367188,770.8058471679688,855.018310546875
1693369056.1912732,689.4139404296875,796.1904907226562,817.1428833007812,637.8388061523438,598.3516235351562
1693369056.2062702,689.4139404296875,796.1904907226562,817.1428833007812,637.8388061523438,598.3516235351562
1693369056.2222567,689.4139404296875,796.1904907226562,817.1428833007812,637.8388061523438,598.3516235351562
1693369056.2378187,689.4139404296875,796.1904907226562,817.1428833007812,637.8388061523438,598.3516235351562
1693369056.2538085,689.4139404296875,796.1904907226562,817.1428833007812,637.8388061523438,598.3516235351562
1693369056.2688003,863.076904296875,813.113525390625,832.05126953125,855.4212646484375,924.3223266601562
1693369056.2847905,863.076904296875,813.113525390625,832.05126953125,855.4212646484375,924.3223266601562
1693369056.300784,893.2966918945312,810.2930297851562,825.6043701171875,909.4139404296875,811.90478515625
1693369056.3167737,893.2966918945312,810.2930297851562,825.6043701171875,909.4139404296875,811.90478515625
1693369056.3327644,893.2966918945312,810.2930297851562,825.6043701171875,909.4139404296875,811.90478515625
1693369056.348756,683.3699340820312,805.8607788085938,815.93408203125,657.9853515625,687.8021850585938
1693369056.3637466,683.3699340820312,805.8607788085938,815.93408203125,657.9853515625,687.8021850585938
1693369056.3797364,877.5823974609375,811.098876953125,812.3076782226562,912.2344360351562,877.9853515625
1693369056.3957279,877.5823974609375,811.098876953125,812.3076782226562,912.2344360351562,877.9853515625
1693369056.4117181,877.5823974609375,811.098876953125,812.3076782226562,912.2344360351562,877.9853515625
1693369056.4277105,877.5823974609375,811.098876953125,812.3076782226562,912.2344360351562,877.9853515625
1693369056.4436996,864.6886596679688,808.2783813476562,798.6080322265625,846.959716796875,818.3516235351562
1693369056.4596918,722.4542236328125,806.6666870117188,792.967041015625,683.7728881835938,645.8974609375
1693369056.4746828,673.2966918945312,809.084228515625,791.3552856445312,659.5970458984375,669.2673950195312
1693369056.4896743,673.2966918945312,809.084228515625,791.3552856445312,659.5970458984375,669.2673950195312
1693369056.505665,673.2966918945312,809.084228515625,791.3552856445312,659.5970458984375,669.2673950195312
1693369056.5216548,673.2966918945312,809.084228515625,791.3552856445312,659.5970458984375,669.2673950195312
1693369056.5376472,742.1978149414062,810.6959838867188,790.1465454101562,734.1392211914062,848.5714111328125
1693369056.5536366,904.981689453125,810.2930297851562,790.1465454101562,924.7252807617188,956.1538696289062
1693369056.570629,829.6337280273438,821.5750732421875,788.937744140625,830.03662109375,829.6337280273438
1693369056.58562,829.6337280273438,821.5750732421875,788.937744140625,830.03662109375,829.6337280273438
1693369056.603609,697.87548828125,819.5604248046875,784.5054931640625,652.3442993164062,631.7948608398438
1693369056.6176007,713.99267578125,813.113525390625,794.1758422851562,632.1978149414062,693.040283203125
1693369056.633592,713.99267578125,813.113525390625,794.1758422851562,632.1978149414062,693.040283203125
1693369056.6485827,713.99267578125,813.113525390625,794.1758422851562,632.1978149414062,693.040283203125
1693369056.6645753,926.3369750976562,813.5164794921875,813.91943359375,960.1831665039062,893.6996459960938
1693369056.679566,926.3369750976562,813.5164794921875,813.91943359375,960.1831665039062,893.6996459960938
1693369056.6955562,926.3369750976562,813.5164794921875,813.91943359375,960.1831665039062,893.6996459960938
1693369056.7105482,911.025634765625,813.5164794921875,810.6959838867188,941.2454223632812,866.3003540039062
1693369056.7265396,784.908447265625,806.2637329101562,811.90478515625,782.087890625,717.6190185546875
1693369056.7425294,701.098876953125,805.054931640625,810.2930297851562,666.8497924804688,651.1355590820312
1693369056.7575202,701.098876953125,805.054931640625,810.2930297851562,666.8497924804688,651.1355590820312
1693369056.7745113,701.098876953125,805.054931640625,810.2930297851562,666.8497924804688,651.1355590820312
1693369056.7895017,701.098876953125,805.054931640625,810.2930297851562,666.8497924804688,651.1355590820312
1693369056.8054926,701.098876953125,805.054931640625,810.2930297851562,666.8497924804688,651.1355590820312
1693369056.8214853,863.076904296875,811.90478515625,814.3223266601562,870.7326049804688,728.4981689453125
1693369056.8374765,951.7216186523438,801.025634765625,806.6666870117188,975.091552734375,950.10986328125
1693369056.8534656,951.7216186523438,801.025634765625,806.6666870117188,975.091552734375,950.10986328125
1693369056.869457,764.3589477539062,806.2637329101562,810.2930297851562,752.2710571289062,679.7435913085938
1693369056.8854473,764.3589477539062,806.2637329101562,810.2930297851562,752.2710571289062,679.7435913085938
1693369056.9004402,764.3589477539062,806.2637329101562,810.2930297851562,752.2710571289062,679.7435913085938
1693369056.9164305,764.3589477539062,806.2637329101562,810.2930297851562,752.2710571289062,679.7435913085938
1693369056.932421,767.9853515625,800.6226806640625,810.6959838867188,765.5677490234375,677.7289428710938
1693369056.9504113,908.2051391601562,797.8021850585938,800.2197875976562,981.5384521484375,1273.6629638671875
1693369056.964402,904.5787353515625,793.3699340820312,806.6666870117188,956.5567626953125,969.4505615234375
1693369056.980393,904.5787353515625,793.3699340820312,806.6666870117188,956.5567626953125,969.4505615234375
1693369056.9963834,904.5787353515625,793.3699340820312,806.6666870117188,956.5567626953125,969.4505615234375
1693369057.0133753,815.5311279296875,800.2197875976562,807.069580078125,815.93408203125,925.1282348632812
1693369057.0273664,725.2747192382812,798.6080322265625,805.054931640625,699.89013671875,668.8644409179688
1693369057.0433571,740.989013671875,801.8314819335938,797.3992919921875,734.1392211914062,815.1282348632812
1693369057.0593486,740.989013671875,801.8314819335938,797.3992919921875,734.1392211914062,815.1282348632812
1693369057.0753405,740.989013671875,801.8314819335938,797.3992919921875,734.1392211914062,815.1282348632812
1693369057.0903301,805.4578857421875,799.4139404296875,797.3992919921875,793.7728881835938,743.003662109375
1693369057.1063223,926.7399291992188,805.054931640625,800.2197875976562,975.8974609375,948.09521484375
1693369057.1213138,699.084228515625,803.8461303710938,792.5640869140625,670.879150390625,745.018310546875
1693369057.1373038,711.97802734375,808.6813354492188,799.010986328125,661.6116943359375,625.3479614257812
1693369057.1532948,711.97802734375,808.6813354492188,799.010986328125,661.6116943359375,625.3479614257812
1693369057.1692855,711.97802734375,808.6813354492188,799.010986328125,661.6116943359375,625.3479614257812
1693369057.1852787,711.97802734375,808.6813354492188,799.010986328125,661.6116943359375,625.3479614257812
1693369057.2022676,711.5750732421875,810.6959838867188,809.4871826171875,633.4066162109375,643.4798583984375
1693369057.217259,792.967041015625,801.8314819335938,822.3809814453125,785.7142944335938,846.1538696289062
1693369057.23325,887.2527465820312,805.4578857421875,813.91943359375,900.1465454101562,1006.1171875
1693369057.2482407,913.8461303710938,805.8607788085938,812.3076782226562,950.915771484375,904.981689453125
1693369057.2642314,913.8461303710938,805.8607788085938,812.3076782226562,950.915771484375,904.981689453125
1693369057.2802212,797.3992919921875,805.8607788085938,809.084228515625,780.879150390625,679.7435913085938
1693369057.2962134,679.7435913085938,806.6666870117188,801.025634765625,637.4359130859375,771.2088012695312
1693369057.3132043,706.7399291992188,803.4432373046875,803.8461303710938,656.7765502929688,725.6776733398438
1693369057.3271956,803.040283203125,803.8461303710938,806.6666870117188,839.3040161132812,842.5274658203125
1693369057.3427658,803.040283203125,803.8461303710938,806.6666870117188,839.3040161132812,842.5274658203125
1693369057.3587565,803.040283203125,803.8461303710938,806.6666870117188,839.3040161132812,842.5274658203125
1693369057.3737485,803.040283203125,803.8461303710938,806.6666870117188,839.3040161132812,842.5274658203125
1693369057.3907425,888.4615478515625,804.2490844726562,805.054931640625,927.5457763671875,828.8278198242188
1693369057.4047303,888.4615478515625,804.2490844726562,805.054931640625,927.5457763671875,828.8278198242188
1693369057.421721,680.5494384765625,814.3223266601562,801.8314819335938,637.4359130859375,648.3150024414062
1693369057.4367118,680.5494384765625,814.3223266601562,801.8314819335938,637.4359130859375,648.3150024414062
1693369057.4527023,680.5494384765625,814.3223266601562,801.8314819335938,637.4359130859375,648.3150024414062
1693369057.4686944,680.5494384765625,814.3223266601562,801.8314819335938,637.4359130859375,648.3150024414062
1693369057.4846842,828.4249267578125,794.981689453125,809.084228515625,856.2271118164062,853.4066162109375
1693369057.5006757,904.1758422851562,806.2637329101562,803.4432373046875,921.098876953125,973.8828125
1693369057.5156665,904.1758422851562,806.2637329101562,803.4432373046875,921.098876953125,973.8828125
1693369057.5316563,904.1758422851562,806.2637329101562,803.4432373046875,921.098876953125,973.8828125
1693369057.5476475,904.1758422851562,806.2637329101562,803.4432373046875,921.098876953125,973.8828125
1693369057.5636406,679.7435913085938,801.4285888671875,776.4468994140625,663.2234497070312,644.2857055664062
1693369057.5796309,679.7435913085938,801.4285888671875,776.4468994140625,663.2234497070312,644.2857055664062
1693369057.596621,855.8241577148438,808.2783813476562,766.3735961914062,901.3552856445312,938.4249267578125
1693369057.6116114,855.8241577148438,808.2783813476562,766.3735961914062,901.3552856445312,938.4249267578125
1693369057.6276026,855.8241577148438,808.2783813476562,766.3735961914062,901.3552856445312,938.4249267578125
1693369057.6435976,855.8241577148438,808.2783813476562,766.3735961914062,901.3552856445312,938.4249267578125
1693369057.6605859,852.6007080078125,807.4725341796875,760.3296508789062,867.912109375,783.6996459960938
1693369057.6765745,680.952392578125,802.2344360351562,753.4798583984375,672.893798828125,673.6996459960938
1693369057.690567,692.2344360351562,793.3699340820312,768.3883056640625,626.5567626953125,694.2490844726562
1693369057.7065573,692.2344360351562,793.3699340820312,768.3883056640625,626.5567626953125,694.2490844726562
1693369057.7235508,692.2344360351562,793.3699340820312,768.3883056640625,626.5567626953125,694.2490844726562
1693369057.738538,692.2344360351562,793.3699340820312,768.3883056640625,626.5567626953125,694.2490844726562
1693369057.7565305,892.087890625,794.1758422851562,777.2527465820312,901.3552856445312,826.00732421875
1693369057.7705212,876.7765502929688,796.1904907226562,791.7582397460938,931.1721801757812,953.7362670898438
1693369057.7855134,921.90478515625,807.4725341796875,803.8461303710938,952.5274658203125,991.2088012695312
1693369057.8025117,812.3076782226562,811.5018310546875,798.6080322265625,804.2490844726562,742.6007080078125
1693369057.8154957,812.3076782226562,811.5018310546875,798.6080322265625,804.2490844726562,742.6007080078125
1693369057.831487,726.4835205078125,820.3662719726562,803.4432373046875,689.010986328125,682.5640869140625
1693369057.847477,726.4835205078125,820.3662719726562,803.4432373046875,689.010986328125,682.5640869140625
1693369057.8614697,926.7399291992188,810.6959838867188,809.4871826171875,949.7069702148438,945.2747192382812
1693369057.8774607,926.7399291992188,810.6959838867188,809.4871826171875,949.7069702148438,945.2747192382812
1693369057.8924515,926.7399291992188,810.6959838867188,809.4871826171875,949.7069702148438,945.2747192382812
1693369057.908442,926.7399291992188,810.6959838867188,809.4871826171875,949.7069702148438,945.2747192382812
1693369057.9244323,926.7399291992188,810.6959838867188,809.4871826171875,949.7069702148438,945.2747192382812
1693369057.9404244,899.7435913085938,816.3369750976562,809.084228515625,917.87548828125,851.7948608398438
1693369057.9584138,788.5347900390625,806.2637329101562,809.4871826171875,795.3846435546875,727.2893676757812
1693369057.9714067,667.2527465820312,802.2344360351562,805.4578857421875,636.2271118164062,633.8095092773438
1693369057.986399,702.7106323242188,810.2930297851562,813.113525390625,659.1941528320312,802.2344360351562
1693369058.002389,702.7106323242188,810.2930297851562,813.113525390625,659.1941528320312,802.2344360351562
1693369058.0183794,702.7106323242188,810.2930297851562,813.113525390625,659.1941528320312,802.2344360351562
1693369058.0343711,696.2637329101562,805.054931640625,809.084228515625,639.047607421875,670.0732421875
1693369058.0493622,911.4285888671875,807.069580078125,809.4871826171875,942.8571166992188,950.915771484375
1693369058.0653517,755.091552734375,811.098876953125,796.996337890625,744.6153564453125,633.8095092773438
1693369058.081343,755.091552734375,811.098876953125,796.996337890625,744.6153564453125,633.8095092773438
1693369058.0973337,755.091552734375,811.098876953125,796.996337890625,744.6153564453125,633.8095092773438
1693369058.112325,755.091552734375,811.098876953125,796.996337890625,744.6153564453125,633.8095092773438
1693369058.1283178,755.091552734375,811.098876953125,796.996337890625,744.6153564453125,633.8095092773438
1693369058.1443071,772.0146484375,813.5164794921875,798.2051391601562,747.4359130859375,709.5604248046875
1693369058.160302,759.120849609375,810.6959838867188,816.7399291992188,705.93408203125,708.7545776367188
1693369058.1752899,729.3040161132812,795.7875366210938,823.99267578125,708.3516235351562,1010.1465454101562
1693369058.1912816,923.5164794921875,796.996337890625,832.8571166992188,1006.1171875,886.4468994140625
1693369058.2072716,923.5164794921875,796.996337890625,832.8571166992188,1006.1171875,886.4468994140625
1693369058.2222626,841.3186645507812,798.6080322265625,828.02197265625,870.3296508789062,745.4212646484375
1693369058.2362547,717.6190185546875,794.981689453125,834.06591796875,695.054931640625,648.3150024414062
1693369058.252245,717.6190185546875,794.981689453125,834.06591796875,695.054931640625,648.3150024414062
1693369058.2692363,717.6190185546875,794.981689453125,834.06591796875,695.054931640625,648.3150024414062
1693369058.2832272,735.3479614257812,807.87548828125,818.3516235351562,715.2014770507812,784.908447265625
1693369058.2992187,735.3479614257812,807.87548828125,818.3516235351562,715.2014770507812,784.908447265625
1693369058.3142097,735.3479614257812,807.87548828125,818.3516235351562,715.2014770507812,784.908447265625
1693369058.3312013,694.6520385742188,810.2930297851562,800.6226806640625,606.8131713867188,775.2380981445312
1693369058.346192,909.4139404296875,804.6520385742188,798.6080322265625,927.94873046875,910.2197875976562
1693369058.363184,810.2930297851562,804.2490844726562,799.010986328125,840.10986328125,757.5091552734375
1693369058.3781736,694.2490844726562,805.4578857421875,789.3406372070312,666.0439453125,624.945068359375
1693369058.394164,694.2490844726562,805.4578857421875,789.3406372070312,666.0439453125,624.945068359375
1693369058.4101562,805.054931640625,809.89013671875,786.5201416015625,767.1795043945312,1048.4249267578125
1693369058.4271514,759.9267578125,810.2930297851562,786.1171875,772.8204956054688,1110.4761962890625
1693369058.4426706,787.3259887695312,805.4578857421875,784.5054931640625,756.3003540039062,796.1904907226562
1693369058.4586666,948.4981689453125,812.3076782226562,788.937744140625,952.5274658203125,936.4102783203125
1693369058.4746537,948.4981689453125,812.3076782226562,788.937744140625,952.5274658203125,936.4102783203125
1693369058.4896424,948.4981689453125,812.3076782226562,788.937744140625,952.5274658203125,936.4102783203125
1693369058.5066357,948.4981689453125,812.3076782226562,788.937744140625,952.5274658203125,936.4102783203125
1693369058.522625,726.886474609375,804.6520385742188,774.4322509765625,732.12451171875,597.5457763671875
1693369058.5376158,989.1941528320312,815.5311279296875,772.4176025390625,1012.967041015625,906.1904907226562
1693369058.553607,869.5238037109375,810.2930297851562,782.4908447265625,884.8351440429688,812.7106323242188
1693369058.5695982,869.5238037109375,810.2930297851562,782.4908447265625,884.8351440429688,812.7106323242188
1693369058.5855875,716.4102783203125,802.6373901367188,787.3259887695312,676.923095703125,652.7472534179688
1693369058.608576,916.6666870117188,798.6080322265625,809.4871826171875,968.6447143554688,816.7399291992188
1693369058.6185696,838.4981689453125,803.4432373046875,809.89013671875,792.967041015625,773.6264038085938
1693369058.6335611,703.113525390625,784.1025390625,824.3956298828125,637.032958984375,707.5457763671875
1693369058.649552,703.113525390625,784.1025390625,824.3956298828125,637.032958984375,707.5457763671875
1693369058.6645424,703.113525390625,784.1025390625,824.3956298828125,637.032958984375,707.5457763671875
1693369058.6805325,750.2564086914062,782.893798828125,836.08056640625,736.959716796875,907.8021850585938
1693369058.6965249,886.8497924804688,785.3113403320312,826.00732421875,890.4761962890625,955.3479614257812
1693369058.713515,884.4322509765625,795.7875366210938,814.3223266601562,883.6264038085938,951.3186645507812
1693369058.727507,821.97802734375,781.6849975585938,769.5970458984375,904.981689453125,814.3223266601562
1693369058.7435005,821.97802734375,781.6849975585938,769.5970458984375,904.981689453125,814.3223266601562
1693369058.7584908,678.937744140625,776.8497924804688,856.6300659179688,706.7399291992188,688.6080322265625
